Id,Class
42503,23
42504,104
42505,135
42506,690
42507,22
42508,943
42509,243
42510,528
42511,217
42512,547
42513,232
42514,106
42515,549
42516,303
42517,127
42518,443
42519,769
42520,405
42521,549
42522,116
42523,330
42524,318
42525,136
42526,124
42527,237
42528,903
42529,298
42530,903
42531,311
42532,258
42533,241
42534,209
42535,107
42536,525
42537,368
42538,262
42539,903
42540,238
42541,334
42542,271
42543,192
42544,774
42545,769
42546,549
42547,206
42548,270
42549,331
42550,136
42551,107
42552,344
42553,232
42554,750
42555,302
42556,195
42557,296
42558,270
42559,189
42560,426
42561,330
42562,379
42563,142
42564,890
42565,380
42566,102
42567,226
42568,102
42569,288
42570,13
42571,1
42572,244
42573,223
42574,217
42575,100
42576,206
42577,400
42578,397
42579,286
42580,180
42581,158
42582,323
42583,184
42584,769
42585,109
42586,17
42587,391
42588,122
42589,354
42590,145
42591,390
42592,769
42593,145
42594,443
42595,120
42596,301
42597,166
42598,110
42599,304
42600,399
42601,515
42602,273
42603,549
42604,217
42605,578
42606,366
42607,413
42608,303
42609,225
42610,903
42611,20
42612,682
42613,269
42614,668
42615,546
42616,104
42617,999
42618,193
42619,311
42620,136
42621,578
42622,102
42623,210
42624,1000
42625,175
42626,308
42627,397
42628,966
42629,300
42630,468
42631,269
42632,176
42633,140
42634,620
42635,362
42636,470
42637,347
42638,391
42639,266
42640,124
42641,302
42642,27
42643,247
42644,199
42645,175
42646,405
42647,14
42648,475
42649,405
42650,522
42651,234
42652,226
42653,105
42654,319
42655,308
42656,217
42657,34
42658,217
42659,232
42660,549
42661,592
42662,319
42663,179
42664,261
42665,352
42666,228
42667,314
42668,193
42669,1000
42670,217
42671,129
42672,168
42673,402
42674,417
42675,543
42676,562
42677,297
42678,319
42679,129
42680,339
42681,108
42682,337
42683,610
42684,121
42685,513
42686,219
42687,244
42688,326
42689,1000
42690,193
42691,297
42692,381
42693,336
42694,22
42695,549
42696,184
42697,922
42698,118
42699,343
42700,539
42701,298
42702,107
42703,327
42704,217
42705,144
42706,258
42707,549
42708,136
42709,199
42710,293
42711,335
42712,298
42713,628
42714,786
42715,154
42716,302
42717,549
42718,804
42719,129
42720,832
42721,204
42722,300
42723,451
42724,274
42725,217
42726,300
42727,211
42728,769
42729,124
42730,129
42731,811
42732,137
42733,139
42734,210
42735,344
42736,405
42737,774
42738,192
42739,175
42740,124
42741,409
42742,129
42743,335
42744,769
42745,558
42746,269
42747,391
42748,575
42749,312
42750,592
42751,274
42752,312
42753,999
42754,807
42755,397
42756,653
42757,817
42758,346
42759,152
42760,120
42761,120
42762,248
42763,176
42764,405
42765,234
42766,438
42767,999
42768,24
42769,999
42770,549
42771,490
42772,573
42773,391
42774,298
42775,118
42776,248
42777,164
42778,226
42779,10
42780,549
42781,405
42782,46
42783,10
42784,175
42785,808
42786,147
42787,226
42788,226
42789,125
42790,136
42791,578
42792,774
42793,150
42794,342
42795,34
42796,124
42797,274
42798,262
42799,153
42800,124
42801,152
42802,380
42803,397
42804,425
42805,485
42806,592
42807,237
42808,298
42809,234
42810,221
42811,308
42812,405
42813,159
42814,10
42815,344
42816,150
42817,334
42818,546
42819,195
42820,999
42821,20
42822,124
42823,178
42824,999
42825,175
42826,108
42827,225
42828,577
42829,221
42830,647
42831,784
42832,312
42833,330
42834,234
42835,221
42836,241
42837,105
42838,101
42839,647
42840,712
42841,593
42842,297
42843,35
42844,175
42845,27
42846,155
42847,206
42848,267
42849,241
42850,159
42851,312
42852,754
42853,27
42854,190
42855,455
42856,317
42857,174
42858,175
42859,903
42860,361
42861,784
42862,123
42863,217
42864,313
42865,827
42866,55
42867,505
42868,304
42869,170
42870,200
42871,175
42872,769
42873,148
42874,348
42875,334
42876,190
42877,261
42878,225
42879,108
42880,102
42881,12
42882,105
42883,549
42884,330
42885,221
42886,222
42887,204
42888,769
42889,302
42890,297
42891,1
42892,202
42893,226
42894,638
42895,131
42896,860
42897,133
42898,136
42899,803
42900,362
42901,237
42902,148
42903,204
42904,229
42905,330
42906,189
42907,256
42908,234
42909,195
42910,120
42911,275
42912,887
42913,34
42914,219
42915,546
42916,274
42917,226
42918,293
42919,718
42920,148
42921,27
42922,248
42923,302
42924,206
42925,606
42926,270
42927,198
42928,355
42929,223
42930,187
42931,146
42932,210
42933,102
42934,312
42935,805
42936,397
42937,10
42938,549
42939,514
42940,816
42941,673
42942,104
42943,179
42944,222
42945,107
42946,425
42947,219
42948,199
42949,226
42950,225
42951,237
42952,311
42953,983
42954,502
42955,302
42956,524
42957,296
42958,104
42959,221
42960,557
42961,219
42962,164
42963,197
42964,690
42965,195
42966,903
42967,519
42968,769
42969,175
42970,102
42971,488
42972,247
42973,385
42974,107
42975,219
42976,397
42977,217
42978,140
42979,531
42980,339
42981,136
42982,158
42983,314
42984,217
42985,535
42986,381
42987,118
42988,176
42989,129
42990,350
42991,549
42992,29
42993,391
42994,221
42995,438
42996,549
42997,485
42998,1000
42999,344
43000,206
43001,258
43002,473
43003,381
43004,269
43005,485
43006,221
43007,360
43008,355
43009,226
43010,222
43011,713
43012,261
43013,196
43014,298
43015,35
43016,12
43017,234
43018,602
43019,578
43020,175
43021,214
43022,784
43023,549
43024,511
43025,234
43026,381
43027,137
43028,557
43029,308
43030,30
43031,573
43032,769
43033,261
43034,10
43035,354
43036,108
43037,656
43038,306
43039,380
43040,180
43041,732
43042,226
43043,769
43044,417
43045,554
43046,391
43047,405
43048,10
43049,147
43050,104
43051,355
43052,206
43053,391
43054,485
43055,548
43056,102
43057,397
43058,16
43059,10
43060,958
43061,269
43062,380
43063,210
43064,107
43065,223
43066,430
43067,153
43068,297
43069,317
43070,305
43071,874
43072,362
43073,651
43074,234
43075,225
43076,223
43077,381
43078,236
43079,10
43080,27
43081,108
43082,690
43083,169
43084,154
43085,513
43086,591
43087,136
43088,853
43089,341
43090,663
43091,549
43092,193
43093,1
43094,223
43095,179
43096,391
43097,949
43098,299
43099,334
43100,175
43101,381
43102,159
43103,325
43104,999
43105,244
43106,126
43107,226
43108,380
43109,329
43110,337
43111,387
43112,381
43113,358
43114,646
43115,130
43116,445
43117,601
43118,104
43119,139
43120,816
43121,10
43122,216
43123,480
43124,455
43125,1
43126,123
43127,329
43128,192
43129,232
43130,158
43131,107
43132,370
43133,304
43134,470
43135,102
43136,903
43137,177
43138,226
43139,129
43140,200
43141,255
43142,232
43143,769
43144,206
43145,147
43146,445
43147,343
43148,397
43149,237
43150,651
43151,101
43152,612
43153,814
43154,380
43155,397
43156,293
43157,929
43158,807
43159,152
43160,153
43161,592
43162,301
43163,298
43164,330
43165,772
43166,513
43167,222
43168,949
43169,367
43170,120
43171,359
43172,110
43173,327
43174,22
43175,124
43176,226
43177,220
43178,554
43179,298
43180,220
43181,226
43182,298
43183,308
43184,343
43185,421
43186,298
43187,557
43188,155
43189,123
43190,206
43191,152
43192,233
43193,301
43194,120
43195,102
43196,136
43197,329
43198,232
43199,1000
43200,190
43201,217
43202,129
43203,903
43204,318
43205,308
43206,769
43207,397
43208,296
43209,413
43210,32
43211,821
43212,355
43213,329
43214,331
43215,370
43216,610
43217,236
43218,130
43219,592
43220,10
43221,22
43222,591
43223,485
43224,308
43225,195
43226,125
43227,496
43228,490
43229,295
43230,199
43231,274
43232,192
43233,204
43234,22
43235,13
43236,30
43237,943
43238,858
43239,769
43240,34
43241,402
43242,251
43243,766
43244,232
43245,232
43246,367
43247,195
43248,1000
43249,111
43250,769
43251,263
43252,174
43253,397
43254,147
43255,148
43256,816
43257,903
43258,466
43259,381
43260,35
43261,339
43262,302
43263,139
43264,303
43265,525
43266,109
43267,261
43268,190
43269,119
43270,219
43271,221
43272,314
43273,1000
43274,774
43275,136
43276,266
43277,384
43278,199
43279,904
43280,468
43281,573
43282,712
43283,219
43284,327
43285,227
43286,175
43287,238
43288,870
43289,353
43290,225
43291,269
43292,302
43293,103
43294,353
43295,903
43296,510
43297,120
43298,879
43299,219
43300,154
43301,128
43302,217
43303,269
43304,225
43305,119
43306,585
43307,334
43308,219
43309,349
43310,344
43311,554
43312,439
43313,443
43314,582
43315,561
43316,769
43317,888
43318,357
43319,118
43320,330
43321,134
43322,206
43323,20
43324,107
43325,133
43326,785
43327,35
43328,821
43329,301
43330,148
43331,953
43332,161
43333,690
43334,397
43335,874
43336,217
43337,100
43338,380
43339,16
43340,125
43341,175
43342,164
43343,228
43344,190
43345,275
43346,221
43347,814
43348,784
43349,324
43350,17
43351,270
43352,264
43353,381
43354,222
43355,106
43356,110
43357,903
43358,452
43359,159
43360,225
43361,405
43362,546
43363,175
43364,769
43365,899
43366,903
43367,175
43368,136
43369,344
43370,102
43371,400
43372,113
43373,100
43374,317
43375,360
43376,355
43377,133
43378,219
43379,244
43380,147
43381,35
43382,256
43383,194
43384,217
43385,244
43386,827
43387,17
43388,220
43389,769
43390,984
43391,397
43392,107
43393,381
43394,136
43395,320
43396,217
43397,236
43398,549
43399,651
43400,322
43401,120
43402,226
43403,10
43404,330
43405,870
43406,990
43407,225
43408,10
43409,549
43410,324
43411,378
43412,302
43413,774
43414,1
43415,370
43416,232
43417,381
43418,269
43419,330
43420,235
43421,226
43422,130
43423,184
43424,148
43425,651
43426,226
43427,769
43428,120
43429,195
43430,999
43431,136
43432,1000
43433,136
43434,190
43435,221
43436,347
43437,903
43438,549
43439,217
43440,174
43441,405
43442,175
43443,344
43444,543
43445,129
43446,345
43447,546
43448,821
43449,10
43450,221
43451,141
43452,1000
43453,107
43454,361
43455,605
43456,154
43457,233
43458,222
43459,567
43460,323
43461,228
43462,926
43463,125
43464,194
43465,34
43466,592
43467,372
43468,193
43469,136
43470,10
43471,225
43472,214
43473,107
43474,903
43475,173
43476,339
43477,769
43478,164
43479,432
43480,11
43481,245
43482,381
43483,827
43484,548
43485,136
43486,106
43487,248
43488,125
43489,119
43490,262
43491,334
43492,184
43493,549
43494,305
43495,232
43496,302
43497,136
43498,174
43499,903
43500,450
43501,334
43502,742
43503,127
43504,337
43505,573
43506,217
43507,116
43508,298
43509,221
43510,784
43511,190
43512,380
43513,223
43514,498
43515,549
43516,226
43517,712
43518,253
43519,147
43520,11
43521,107
43522,141
43523,273
43524,774
43525,221
43526,1
43527,128
43528,264
43529,576
43530,344
43531,774
43532,310
43533,380
43534,107
43535,336
43536,402
43537,319
43538,10
43539,16
43540,4
43541,206
43542,228
43543,127
43544,153
43545,234
43546,581
43547,546
43548,344
43549,443
43550,776
43551,190
43552,329
43553,217
43554,237
43555,255
43556,379
43557,27
43558,312
43559,206
43560,302
43561,774
43562,713
43563,190
43564,379
43565,381
43566,543
43567,381
43568,397
43569,217
43570,225
43571,344
43572,235
43573,267
43574,159
43575,894
43576,35
43577,273
43578,459
43579,137
43580,522
43581,22
43582,153
43583,126
43584,225
43585,136
43586,774
43587,365
43588,230
43589,497
43590,222
43591,225
43592,179
43593,233
43594,193
43595,199
43596,106
43597,175
43598,450
43599,389
43600,322
43601,413
43602,158
43603,314
43604,329
43605,107
43606,304
43607,192
43608,329
43609,330
43610,392
43611,475
43612,302
43613,904
43614,190
43615,258
43616,769
43617,728
43618,223
43619,314
43620,131
43621,698
43622,108
43623,34
43624,193
43625,197
43626,232
43627,174
43628,212
43629,355
43630,27
43631,204
43632,22
43633,302
43634,769
43635,125
43636,528
43637,732
43638,194
43639,228
43640,269
43641,237
43642,217
43643,874
43644,886
43645,259
43646,468
43647,286
43648,190
43649,393
43650,189
43651,391
43652,206
43653,344
43654,10
43655,391
43656,226
43657,334
43658,339
43659,116
43660,320
43661,145
43662,961
43663,274
43664,384
43665,832
43666,124
43667,354
43668,365
43669,219
43670,248
43671,226
43672,353
43673,311
43674,303
43675,219
43676,10
43677,130
43678,151
43679,208
43680,322
43681,27
43682,106
43683,367
43684,774
43685,232
43686,405
43687,578
43688,107
43689,347
43690,774
43691,302
43692,225
43693,175
43694,302
43695,239
43696,242
43697,136
43698,120
43699,136
43700,172
43701,124
43702,212
43703,46
43704,472
43705,496
43706,549
43707,543
43708,546
43709,592
43710,380
43711,195
43712,10
43713,511
43714,140
43715,225
43716,690
43717,524
43718,443
43719,273
43720,903
43721,125
43722,236
43723,774
43724,232
43725,262
43726,156
43727,221
43728,769
43729,190
43730,245
43731,175
43732,592
43733,440
43734,34
43735,769
43736,315
43737,261
43738,123
43739,10
43740,135
43741,175
43742,319
43743,903
43744,577
43745,44
43746,344
43747,309
43748,330
43749,903
43750,107
43751,424
43752,302
43753,843
43754,232
43755,784
43756,339
43757,873
43758,236
43759,330
43760,904
43761,107
43762,380
43763,119
43764,592
43765,769
43766,232
43767,24
43768,102
43769,543
43770,131
43771,330
43772,475
43773,281
43774,769
43775,330
43776,397
43777,195
43778,531
43779,107
43780,105
43781,126
43782,228
43783,180
43784,397
43785,454
43786,549
43787,475
43788,107
43789,387
43790,175
43791,331
43792,546
43793,633
43794,102
43795,803
43796,180
43797,259
43798,527
43799,105
43800,339
43801,769
43802,258
43803,230
43804,178
43805,802
43806,163
43807,200
43808,136
43809,193
43810,221
43811,874
43812,129
43813,263
43814,237
43815,125
43816,334
43817,1
43818,302
43819,154
43820,385
43821,102
43822,217
43823,212
43824,300
43825,22
43826,476
43827,1000
43828,518
43829,124
43830,107
43831,542
43832,255
43833,969
43834,425
43835,480
43836,107
43837,903
43838,295
43839,237
43840,297
43841,120
43842,732
43843,480
43844,46
43845,578
43846,247
43847,266
43848,440
43849,136
43850,22
43851,206
43852,354
43853,928
43854,303
43855,468
43856,903
43857,107
43858,155
43859,234
43860,214
43861,197
43862,103
43863,301
43864,232
43865,774
43866,690
43867,870
43868,32
43869,546
43870,119
43871,226
43872,32
43873,14
43874,870
43875,34
43876,556
43877,903
43878,164
43879,405
43880,816
43881,212
43882,774
43883,582
43884,519
43885,258
43886,34
43887,120
43888,2
43889,27
43890,319
43891,219
43892,367
43893,298
43894,509
43895,245
43896,342
43897,119
43898,391
43899,138
43900,769
43901,903
43902,420
43903,124
43904,300
43905,226
43906,35
43907,578
43908,228
43909,512
43910,228
43911,429
43912,232
43913,27
43914,450
43915,508
43916,605
43917,237
43918,446
43919,503
43920,169
43921,226
43922,494
43923,107
43924,147
43925,339
43926,644
43927,371
43928,221
43929,605
43930,558
43931,518
43932,524
43933,35
43934,573
43935,27
43936,522
43937,546
43938,195
43939,27
43940,27
43941,124
43942,488
43943,543
43944,234
43945,195
43946,448
43947,773
43948,803
43949,225
43950,328
43951,195
43952,367
43953,381
43954,510
43955,159
43956,523
43957,175
43958,10
43959,262
43960,443
43961,155
43962,174
43963,519
43964,581
43965,548
43966,384
43967,221
43968,124
43969,11
43970,102
43971,367
43972,381
43973,319
43974,343
43975,337
43976,35
43977,750
43978,480
43979,190
43980,339
43981,381
43982,22
43983,258
43984,531
43985,342
43986,225
43987,228
43988,302
43989,130
43990,842
43991,413
43992,151
43993,237
43994,110
43995,510
43996,546
43997,222
43998,107
43999,195
44000,330
44001,525
44002,291
44003,219
44004,221
44005,217
44006,187
44007,166
44008,802
44009,175
44010,42
44011,355
44012,378
44013,578
44014,184
44015,637
44016,195
44017,145
44018,548
44019,330
44020,772
44021,112
44022,903
44023,350
44024,690
44025,23
44026,784
44027,949
44028,1000
44029,380
44030,128
44031,136
44032,1000
44033,275
44034,464
44035,330
44036,212
44037,1000
44038,494
44039,160
44040,769
44041,769
44042,438
44043,223
44044,224
44045,379
44046,175
44047,14
44048,155
44049,592
44050,1000
44051,165
44052,904
44053,117
44054,120
44055,165
44056,521
44057,347
44058,352
44059,193
44060,391
44061,140
44062,27
44063,107
44064,273
44065,522
44066,549
44067,472
44068,578
44069,232
44070,232
44071,285
44072,136
44073,326
44074,765
44075,330
44076,450
44077,12
44078,274
44079,161
44080,191
44081,122
44082,181
44083,232
44084,330
44085,225
44086,126
44087,342
44088,331
44089,117
44090,914
44091,445
44092,107
44093,403
44094,237
44095,405
44096,124
44097,296
44098,217
44099,391
44100,302
44101,774
44102,397
44103,232
44104,903
44105,296
44106,391
44107,208
44108,422
44109,381
44110,490
44111,153
44112,195
44113,508
44114,27
44115,234
44116,195
44117,330
44118,485
44119,774
44120,193
44121,102
44122,772
44123,326
44124,274
44125,300
44126,330
44127,549
44128,165
44129,578
44130,102
44131,269
44132,226
44133,311
44134,364
44135,34
44136,380
44137,136
44138,3
44139,302
44140,712
44141,147
44142,212
44143,319
44144,27
44145,302
44146,148
44147,330
44148,274
44149,355
44150,553
44151,23
44152,102
44153,303
44154,10
44155,329
44156,126
44157,261
44158,237
44159,874
44160,178
44161,221
44162,141
44163,311
44164,211
44165,102
44166,107
44167,273
44168,832
44169,136
44170,274
44171,750
44172,531
44173,513
44174,226
44175,226
44176,125
44177,549
44178,172
44179,903
44180,690
44181,532
44182,359
44183,545
44184,549
44185,136
44186,274
44187,236
44188,226
44189,206
44190,16
44191,204
44192,319
44193,236
44194,409
44195,221
44196,10
44197,339
44198,528
44199,22
44200,171
44201,266
44202,405
44203,274
44204,592
44205,107
44206,121
44207,22
44208,237
44209,226
44210,662
44211,270
44212,397
44213,300
44214,475
44215,256
44216,175
44217,774
44218,549
44219,224
44220,557
44221,102
44222,330
44223,219
44224,362
44225,519
44226,236
44227,124
44228,592
44229,379
44230,22
44231,104
44232,446
44233,353
44234,136
44235,296
44236,107
44237,22
44238,355
44239,769
44240,120
44241,319
44242,16
44243,232
44244,216
44245,175
44246,269
44247,457
44248,690
44249,330
44250,308
44251,308
44252,107
44253,130
44254,248
44255,610
44256,351
44257,273
44258,400
44259,475
44260,277
44261,152
44262,195
44263,125
44264,319
44265,903
44266,525
44267,195
44268,219
44269,275
44270,774
44271,233
44272,145
44273,383
44274,758
44275,690
44276,195
44277,333
44278,816
44279,546
44280,510
44281,103
44282,292
44283,522
44284,842
44285,577
44286,217
44287,319
44288,266
44289,515
44290,314
44291,769
44292,222
44293,523
44294,1
44295,143
44296,249
44297,319
44298,470
44299,107
44300,523
44301,102
44302,355
44303,195
44304,549
44305,409
44306,769
44307,480
44308,219
44309,330
44310,573
44311,124
44312,138
44313,549
44314,763
44315,22
44316,319
44317,558
44318,223
44319,221
44320,319
44321,275
44322,523
44323,232
44324,190
44325,501
44326,107
44327,226
44328,101
44329,199
44330,291
44331,227
44332,144
44333,558
44334,303
44335,129
44336,226
44337,232
44338,322
44339,475
44340,252
44341,409
44342,291
44343,241
44344,438
44345,403
44346,107
44347,303
44348,620
44349,298
44350,258
44351,16
44352,278
44353,35
44354,219
44355,1000
44356,214
44357,219
44358,124
44359,120
44360,371
44361,107
44362,943
44363,199
44364,190
44365,391
44366,549
44367,51
44368,175
44369,221
44370,530
44371,46
44372,297
44373,949
44374,708
44375,448
44376,323
44377,192
44378,153
44379,192
44380,125
44381,983
44382,439
44383,578
44384,274
44385,381
44386,119
44387,774
44388,107
44389,256
44390,302
44391,549
44392,303
44393,104
44394,27
44395,129
44396,226
44397,237
44398,212
44399,126
44400,633
44401,261
44402,258
44403,296
44404,221
44405,330
44406,345
44407,221
44408,549
44409,605
44410,220
44411,34
44412,546
44413,101
44414,512
44415,217
44416,903
44417,342
44418,322
44419,769
44420,769
44421,827
44422,244
44423,22
44424,732
44425,136
44426,24
44427,298
44428,443
44429,119
44430,193
44431,170
44432,124
44433,364
44434,232
44435,226
44436,107
44437,904
44438,296
44439,605
44440,874
44441,119
44442,210
44443,175
44444,100
44445,219
44446,999
44447,191
44448,515
44449,524
44450,943
44451,873
44452,919
44453,772
44454,628
44455,301
44456,370
44457,357
44458,136
44459,107
44460,27
44461,234
44462,656
44463,11
44464,212
44465,103
44466,223
44467,273
44468,903
44469,250
44470,124
44471,303
44472,248
44473,136
44474,217
44475,356
44476,114
44477,221
44478,20
44479,19
44480,903
44481,601
44482,10
44483,270
44484,217
44485,558
44486,107
44487,102
44488,999
44489,490
44490,228
44491,397
44492,147
44493,549
44494,107
44495,400
44496,297
44497,816
44498,137
44499,175
44500,585
44501,330
44502,175
44503,280
44504,519
44505,104
44506,174
44507,339
44508,842
44509,136
44510,13
44511,347
44512,305
44513,228
44514,136
44515,397
44516,520
44517,191
44518,192
44519,205
44520,246
44521,578
44522,515
44523,870
44524,523
44525,300
44526,112
44527,769
44528,228
44529,236
44530,159
44531,120
44532,578
44533,10
44534,120
44535,136
44536,562
44537,903
44538,330
44539,381
44540,206
44541,260
44542,355
44543,293
44544,322
44545,994
44546,175
44547,339
44548,123
44549,605
44550,228
44551,107
44552,28
44553,543
44554,221
44555,139
44556,192
44557,124
44558,107
44559,614
44560,244
44561,120
44562,287
44563,405
44564,234
44565,999
44566,305
44567,712
44568,523
44569,34
44570,219
44571,273
44572,1
44573,108
44574,557
44575,202
44576,903
44577,266
44578,220
44579,226
44580,221
44581,27
44582,232
44583,124
44584,136
44585,549
44586,136
44587,194
44588,217
44589,197
44590,46
44591,124
44592,405
44593,485
44594,217
44595,227
44596,578
44597,221
44598,532
44599,193
44600,578
44601,124
44602,234
44603,218
44604,27
44605,332
44606,103
44607,347
44608,175
44609,214
44610,769
44611,193
44612,136
44613,873
44614,339
44615,204
44616,102
44617,380
44618,413
44619,523
44620,769
44621,902
44622,201
44623,716
44624,690
44625,35
44626,1000
44627,163
44628,391
44629,204
44630,212
44631,769
44632,543
44633,333
44634,317
44635,300
44636,107
44637,206
44638,405
44639,774
44640,136
44641,117
44642,832
44643,243
44644,231
44645,999
44646,124
44647,317
44648,155
44649,155
44650,1000
44651,553
44652,387
44653,150
44654,232
44655,136
44656,217
44657,525
44658,266
44659,366
44660,999
44661,296
44662,269
44663,118
44664,173
44665,514
44666,237
44667,438
44668,16
44669,405
44670,217
44671,171
44672,331
44673,794
44674,903
44675,175
44676,125
44677,821
44678,244
44679,690
44680,532
44681,217
44682,769
44683,656
44684,342
44685,108
44686,219
44687,429
44688,195
44689,290
44690,270
44691,548
44692,334
44693,38
44694,475
44695,391
44696,774
44697,106
44698,22
44699,455
44700,842
44701,303
44702,313
44703,903
44704,769
44705,46
44706,160
44707,294
44708,228
44709,344
44710,405
44711,523
44712,143
44713,302
44714,189
44715,832
44716,336
44717,244
44718,195
44719,175
44720,217
44721,256
44722,136
44723,302
44724,413
44725,475
44726,531
44727,581
44728,750
44729,903
44730,302
44731,319
44732,25
44733,559
44734,604
44735,490
44736,803
44737,158
44738,180
44739,330
44740,180
44741,124
44742,232
44743,578
44744,269
44745,197
44746,157
44747,232
44748,429
44749,318
44750,107
44751,288
44752,175
44753,903
44754,226
44755,353
44756,10
44757,129
44758,333
44759,225
44760,248
44761,484
44762,124
44763,331
44764,274
44765,175
44766,317
44767,494
44768,147
44769,121
44770,769
44771,129
44772,518
44773,232
44774,217
44775,219
44776,236
44777,490
44778,212
44779,199
44780,148
44781,225
44782,178
44783,651
44784,769
44785,140
44786,391
44787,832
44788,312
44789,431
44790,107
44791,261
44792,330
44793,10
44794,248
44795,226
44796,353
44797,329
44798,273
44799,111
44800,232
44801,299
44802,475
44803,562
44804,142
44805,221
44806,13
44807,267
44808,217
44809,119
44810,221
44811,391
44812,125
44813,592
44814,281
44815,220
44816,527
44817,442
44818,376
44819,903
44820,774
44821,690
44822,228
44823,899
44824,104
44825,296
44826,220
44827,425
44828,293
44829,101
44830,832
44831,523
44832,112
44833,301
44834,107
44835,190
44836,273
44837,150
44838,308
44839,668
44840,303
44841,226
44842,203
44843,232
44844,107
44845,120
44846,370
44847,331
44848,523
44849,107
44850,413
44851,903
44852,221
44853,803
44854,201
44855,234
44856,108
44857,515
44858,332
44859,219
44860,342
44861,549
44862,475
44863,380
44864,104
44865,330
44866,136
44867,316
44868,732
44869,190
44870,329
44871,832
44872,180
44873,255
44874,371
44875,468
44876,943
44877,842
44878,17
44879,6
44880,526
44881,488
44882,136
44883,500
44884,500
44885,379
44886,206
44887,101
44888,381
44889,107
44890,465
44891,470
44892,383
44893,229
44894,35
44895,1
44896,256
44897,190
44898,515
44899,234
44900,175
44901,380
44902,342
44903,120
44904,306
44905,97
44906,221
44907,344
44908,303
44909,209
44910,125
44911,308
44912,308
44913,519
44914,803
44915,164
44916,120
44917,999
44918,339
44919,156
44920,10
44921,405
44922,179
44923,903
44924,455
44925,164
44926,267
44927,130
44928,999
44929,302
44930,174
44931,288
44932,355
44933,175
44934,311
44935,106
44936,118
44937,231
44938,10
44939,302
44940,110
44941,391
44942,221
44943,190
44944,219
44945,22
44946,781
44947,341
44948,14
44949,331
44950,405
44951,120
44952,217
44953,232
44954,158
44955,384
44956,391
44957,107
44958,312
44959,221
44960,125
44961,549
44962,468
44963,152
44964,217
44965,120
44966,330
44967,330
44968,119
44969,503
44970,237
44971,248
44972,314
44973,357
44974,270
44975,365
44976,232
44977,874
44978,510
44979,136
44980,154
44981,556
44982,267
44983,353
44984,175
44985,248
44986,475
44987,138
44988,314
44989,300
44990,535
44991,204
44992,35
44993,120
44994,297
44995,296
44996,578
44997,754
44998,136
44999,136
45000,314
45001,879
45002,24
45003,136
45004,359
45005,232
45006,195
45007,124
45008,366
45009,835
45010,217
45011,455
45012,248
45013,237
45014,190
45015,18
45016,217
45017,344
45018,220
45019,549
45020,360
45021,402
45022,475
45023,349
45024,314
45025,305
45026,774
45027,110
45028,940
45029,337
45030,391
45031,123
45032,273
45033,274
45034,518
45035,219
45036,305
45037,206
45038,218
45039,284
45040,128
45041,175
45042,136
45043,383
45044,237
45045,405
45046,405
45047,130
45048,514
45049,584
45050,303
45051,592
45052,139
45053,329
45054,13
45055,1000
45056,302
45057,268
45058,338
45059,412
45060,211
45061,392
45062,228
45063,206
45064,862
45065,232
45066,548
45067,234
45068,405
45069,391
45070,1
45071,35
45072,690
45073,217
45074,136
45075,323
45076,206
45077,391
45078,226
45079,241
45080,107
45081,999
45082,217
45083,11
45084,247
45085,176
45086,380
45087,485
45088,101
45089,206
45090,359
45091,192
45092,248
45093,1000
45094,549
45095,106
45096,409
45097,346
45098,475
45099,642
45100,468
45101,204
45102,27
45103,38
45104,231
45105,27
45106,409
45107,455
45108,300
45109,690
45110,543
45111,155
45112,903
45113,345
45114,286
45115,391
45116,308
45117,270
45118,226
45119,195
45120,130
45121,232
45122,206
45123,605
45124,136
45125,274
45126,129
45127,314
45128,219
45129,201
45130,195
45131,379
45132,234
45133,219
45134,164
45135,148
45136,356
45137,769
45138,647
45139,226
45140,13
45141,304
45142,107
45143,217
45144,23
45145,381
45146,325
45147,690
45148,266
45149,226
45150,532
45151,769
45152,157
45153,174
45154,289
45155,345
45156,319
45157,323
45158,13
45159,524
45160,330
45161,331
45162,433
45163,347
45164,903
45165,609
45166,14
45167,107
45168,296
45169,470
45170,233
45171,344
45172,107
45173,271
45174,35
45175,485
45176,298
45177,137
45178,124
45179,376
45180,675
45181,232
45182,547
45183,237
45184,147
45185,348
45186,269
45187,234
45188,347
45189,206
45190,206
45191,206
45192,251
45193,221
45194,549
45195,226
45196,226
45197,330
45198,903
45199,274
45200,351
45201,112
45202,874
45203,302
45204,690
45205,222
45206,763
45207,501
45208,293
45209,137
45210,809
45211,1000
45212,266
45213,194
45214,232
45215,116
45216,1000
45217,27
45218,302
45219,217
45220,337
45221,234
45222,221
45223,903
45224,391
45225,774
45226,193
45227,415
45228,502
45229,413
45230,226
45231,116
45232,690
45233,164
45234,1000
45235,124
45236,549
45237,226
45238,578
45239,266
45240,267
45241,425
45242,298
45243,175
45244,175
45245,120
45246,391
45247,217
45248,234
45249,100
45250,217
45251,226
45252,147
45253,226
45254,114
45255,236
45256,769
45257,698
45258,190
45259,126
45260,102
45261,175
45262,1
45263,227
45264,391
45265,13
45266,298
45267,455
45268,102
45269,159
45270,384
45271,456
45272,248
45273,221
45274,212
45275,312
45276,297
45277,46
45278,506
45279,302
45280,226
45281,125
45282,189
45283,264
45284,480
45285,27
45286,352
45287,519
45288,194
45289,233
45290,342
45291,816
45292,35
45293,302
45294,217
45295,226
45296,733
